PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2  12.000  index, nleg, degeneracy, r=  2.4819
   -1.755000    0.000000   -1.755000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  150.0000    0.0000
    73    3  96.000  index, nleg, degeneracy, r=  8.2232
      x           y           z     ipot  label      rleg      beta        eta
    7.020000    3.510000    0.000000   1 'Cu    '     7.8486  155.9052    0.0000
    3.510000    1.755000    1.755000   1 'Cu    '     4.2989   48.1897    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  155.9052    0.0000
    74    2  24.000  index, nleg, degeneracy, r=  8.2317
      x           y           z     ipot  label      rleg      beta        eta
    3.510000   -5.265000   -5.265000   1 'Cu    '     8.2317  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     8.2317  180.0000    0.0000
    75    3  48.000  index, nleg, degeneracy, r=  8.3966
      x           y           z     ipot  label      rleg      beta        eta
   -3.510000   -3.510000    3.510000   1 'Cu    '     6.0795  169.9750    0.0000
    1.755000    1.755000    0.000000   1 'Cu    '     8.2317  154.7606    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819   35.2644    0.0000
    76    3  96.000  index, nleg, degeneracy, r=  8.4147
      x           y           z     ipot  label      rleg      beta        eta
    5.265000    3.510000   -5.265000   1 'Cu    '     8.2317  163.2213    0.0000
    1.755000    1.755000   -3.510000   1 'Cu    '     4.2989   33.5573    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  163.2213    0.0000
    77    2  24.000  index, nleg, degeneracy, r=  8.5977
      x           y           z     ipot  label      rleg      beta        eta
   -7.020000    3.510000    3.510000   1 'Cu    '     8.5977  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     8.5977  180.0000    0.0000
    78    3  48.000  index, nleg, degeneracy, r=  8.5977
      x           y           z     ipot  label      rleg      beta        eta
   -7.020000   -3.510000    3.510000   1 'Cu    '     8.5977  180.0000    0.0000
   -3.510000   -1.755000    1.755000   1 'Cu    '     4.2989    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  180.0000    0.0000
    79    4  24.000  index, nleg, degeneracy, r=  8.5977
      x           y           z     ipot  label      rleg      beta        eta
    3.510000   -1.755000   -1.755000   1 'Cu    '     4.2989    0.0000    0.0000
    7.020000   -3.510000   -3.510000   1 'Cu    '     4.2989  180.0000    0.0000
    3.510000   -1.755000   -1.755000   1 'Cu    '     4.2989    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  180.0000    0.0000
    80    3  96.000  index, nleg, degeneracy, r=  8.8231
      x           y           z     ipot  label      rleg      beta        eta
   -5.265000   -3.510000   -1.755000   1 'Cu    '     6.5666  169.1066    0.0000
    1.755000    0.000000    1.755000   1 'Cu    '     8.5977  150.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819   40.8934    0.0000
    81    3  96.000  index, nleg, degeneracy, r=  8.8231
      x           y           z     ipot  label      rleg      beta        eta
    3.510000   -3.510000   -7.020000   1 'Cu    '     8.5977  169.1066    0.0000
    0.000000   -1.755000   -1.755000   1 'Cu    '     6.5666   40.8934    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  150.0000    0.0000
    82    3  96.000  index, nleg, degeneracy, r=  8.8231
      x           y           z     ipot  label      rleg      beta        eta
    7.020000   -3.510000    3.510000   1 'Cu    '     8.5977  150.0000    0.0000
    5.265000   -3.510000    1.755000   1 'Cu    '     2.4819   40.8934    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     6.5666  169.1066    0.0000
    83    4  96.000  index, nleg, degeneracy, r=  8.8231
      x           y           z     ipot  label      rleg      beta        eta
   -3.510000    1.755000    1.755000   1 'Cu    '     4.2989    0.0000    0.0000
   -7.020000    3.510000    3.510000   1 'Cu    '     4.2989  169.1066    0.0000
   -1.755000    1.755000    0.000000   1 'Cu    '     6.5666   40.8934    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  150.0000    0.0000
    84    2  72.000  index, nleg, degeneracy, r=  8.9488
      x           y           z     ipot  label      rleg      beta        eta
    7.020000   -5.265000    1.755000   1 'Cu    '     8.9488  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     8.9488  180.0000    0.0000
    85    3  96.000  index, nleg, degeneracy, r=  8.9987
      x           y           z     ipot  label      rleg      beta        eta
   -1.755000    0.000000    1.755000   1 'Cu    '     2.4819  166.1021    0.0000
    3.510000   -1.755000   -5.265000   1 'Cu    '     8.9488  174.7913    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     6.5666   19.1066    0.0000
    86    3  96.000  index, nleg, degeneracy, r=  8.9987
      x           y           z     ipot  label      rleg      beta        eta
    7.020000    1.755000    5.265000   1 'Cu    '     8.9488  174.7913    0.0000
    1.755000    0.000000    1.755000   1 'Cu    '     6.5666   19.1066    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  166.1021    0.0000
    87    3  96.000  index, nleg, degeneracy, r=  8.9987
      x           y           z     ipot  label      rleg      beta        eta
    7.020000   -1.755000   -5.265000   1 'Cu    '     8.9488  166.1021    0.0000
    5.265000   -1.755000   -3.510000   1 'Cu    '     2.4819   19.1066    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     6.5666  174.7913    0.0000
    88    3  48.000  index, nleg, degeneracy, r=  9.0043
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    3.510000    0.000000   1 'Cu    '     3.5100  168.6901    0.0000
    1.755000   -5.265000    0.000000   1 'Cu    '     8.9488  172.8750    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     5.5498   18.4349    0.0000
    89    3  48.000  index, nleg, degeneracy, r=  9.0043
      x           y           z     ipot  label      rleg      beta        eta
    8.775000    0.000000   -1.755000   1 'Cu    '     8.9488  172.8750    0.0000
    3.510000    0.000000    0.000000   1 'Cu    '     5.5498   18.4350    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.5100  168.6901    0.0000
    90    3  48.000  index, nleg, degeneracy, r=  9.0043
      x           y           z     ipot  label      rleg      beta        eta
    8.775000    1.755000    0.000000   1 'Cu    '     8.9488  168.6901    0.0000
    5.265000    1.755000    0.000000   1 'Cu    '     3.5100   18.4349    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     5.5498  172.8750    0.0000
    91    4  96.000  index, nleg, degeneracy, r=  9.0486
      x           y           z     ipot  label      rleg      beta        eta
    1.755000   -1.755000    0.000000   1 'Cu    '     2.4819  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819   19.1066    0.0000
   -5.265000    3.510000   -1.755000   1 'Cu    '     6.5666  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     6.5666   19.1066    0.0000
    92    4  96.000  index, nleg, degeneracy, r=  9.0486
      x           y           z     ipot  label      rleg      beta        eta
    1.755000    3.510000   -5.265000   1 'Cu    '     6.5666   19.1066    0.0000
    1.755000    5.265000   -7.020000   1 'Cu    '     2.4819  160.8934    0.0000
    0.000000    1.755000   -1.755000   1 'Cu    '     6.5666   19.1066    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  160.8934    0.0000
    93    3  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
   -1.755000   -3.510000    1.755000   1 'Cu    '     4.2989  163.8979    0.0000
    3.510000    3.510000    0.000000   1 'Cu    '     8.9488  166.1021    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.9639   30.0000    0.0000
    94    3  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
   -7.020000   -1.755000    5.265000   1 'Cu    '     8.9488  166.1021    0.0000
   -3.510000   -1.755000    1.755000   1 'Cu    '     4.9639   30.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  163.8979    0.0000
    95    3  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
    1.755000    7.020000    5.265000   1 'Cu    '     8.9488  163.8979    0.0000
    0.000000    3.510000    3.510000   1 'Cu    '     4.2989   30.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.9639  166.1021    0.0000
    96    4  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
    1.755000    1.755000   -3.510000   1 'Cu    '     4.2989  163.8979    0.0000
    0.000000   -3.510000    3.510000   1 'Cu    '     8.9488  166.1021    0.0000
    0.000000   -1.755000    1.755000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819   30.0000    0.0000
    97    4  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
    1.755000    7.020000   -5.265000   1 'Cu    '     8.9488  163.8979    0.0000
    0.000000    3.510000   -3.510000   1 'Cu    '     4.2989   30.0000    0.0000
    0.000000    1.755000   -1.755000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  166.1021    0.0000
    98    4  96.000  index, nleg, degeneracy, r=  9.1058
      x           y           z     ipot  label      rleg      beta        eta
    7.020000    1.755000   -5.265000   1 'Cu    '     8.9488  166.1021    0.0000
    5.265000    1.755000   -3.510000   1 'Cu    '     2.4819    0.0000    0.0000
    3.510000    1.755000   -1.755000   1 'Cu    '     2.4819   30.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  163.8979    0.0000
    99    5  96.000  index, nleg, degeneracy, r=  9.1556
      x           y           z     ipot  label      rleg      beta        eta
    3.510000   -1.755000   -1.755000   1 'Cu    '     4.2989  169.1066  180.0000
   -1.755000    0.000000    1.755000   1 'Cu    '     6.5666   19.1066    0.0000
   -3.510000    0.000000    3.510000   1 'Cu    '     2.4819  180.0000    0.0000
   -1.755000    0.000000    1.755000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819   30.0000    0.0000
   100    5  96.000  index, nleg, degeneracy, r=  9.1556
      x           y           z     ipot  label      rleg      beta        eta
    1.755000    0.000000   -1.755000   1 'Cu    '     2.4819   19.1066  180.0000
    7.020000    1.755000   -5.265000   1 'Cu    '     6.5666  169.1066    0.0000
    3.510000    0.000000   -3.510000   1 'Cu    '     4.2989   30.0000    0.0000
    1.755000    0.000000   -1.755000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  180.0000    0.0000
   101    5  96.000  index, nleg, degeneracy, r=  9.1556
      x           y           z     ipot  label      rleg      beta        eta
    3.510000   -1.755000   -5.265000   1 'Cu    '     6.5666   19.1066    0.0000
    5.265000   -1.755000   -7.020000   1 'Cu    '     2.4819  180.0000    0.0000
    3.510000   -1.755000   -5.265000   1 'Cu    '     2.4819    0.0000    0.0000
    1.755000   -1.755000   -3.510000   1 'Cu    '     2.4819   30.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.2989  169.1066  180.0000
   102    6  96.000  index, nleg, degeneracy, r=  9.2627
      x           y           z     ipot  label      rleg      beta        eta
   -3.510000   -1.755000    1.755000   1 'Cu    '     4.2989    0.0000    0.0000
   -7.020000   -3.510000    3.510000   1 'Cu    '     4.2989  150.0000    0.0000
   -5.265000   -3.510000    1.755000   1 'Cu    '     2.4819    0.0000    0.0000
   -3.510000   -3.510000    0.000000   1 'Cu    '     2.4819   60.0000    0.0000
   -1.755000   -1.755000    0.000000   1 'Cu    '     2.4819    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     2.4819  150.0000    0.0000
