 # Once                                                             FEFF 9.9.1
 # POT  SCF 100 10.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 # Abs   Z=29 Rmt= 1.406 Rnm= 1.457 K  shell
 # Pot 1 Z=29 Rmt= 1.317 Rnm= 1.353
 # Gam_ch=1.729E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
 # Mu=-8.226E+00eV kf=2.060E+00 Vint=-1.835E+01eV Rs_int= 1.760
 # PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   30      icalc       2
 -----------------------------------------------------------------------
   3  96.000   6.6737    2.5596   -8.22632 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  29 Cu       absorbing atom
    -3.5100   -1.7550    5.2650  1  29 Cu    
    -1.7550   -0.0000    1.7550  1  29 Cu    
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  3.7430E+00  0.0000E+00 -2.0590E+00  9.724E-01  1.4380E+01  1.6316E+00
  0.100  3.7442E+00  7.4158E-03 -3.3586E+00  9.726E-01  1.4405E+01  1.6345E+00
  0.200  3.7476E+00  1.4536E-02 -4.5886E+00  9.734E-01  1.4481E+01  1.6433E+00
  0.300  3.7532E+00  2.1129E-02 -5.7508E+00  9.746E-01  1.4603E+01  1.6578E+00
  0.400  3.7605E+00  2.7070E-02 -6.8479E+00  9.763E-01  1.4763E+01  1.6779E+00
  0.500  3.7691E+00  3.2346E-02 -7.8827E+00  9.784E-01  1.4952E+01  1.7034E+00
  0.600  3.7786E+00  3.7036E-02 -8.8582E+00  9.809E-01  1.5158E+01  1.7340E+00
  0.700  3.7884E+00  4.1269E-02 -9.7769E+00  9.838E-01  1.5368E+01  1.7697E+00
  0.800  3.7977E+00  4.5196E-02 -1.0641E+01  9.871E-01  1.5564E+01  1.8100E+00
  0.900  3.8059E+00  4.8945E-02 -1.1452E+01  9.908E-01  1.5732E+01  1.8547E+00
  1.000  3.8122E+00  5.2621E-02 -1.2212E+01  9.948E-01  1.5856E+01  1.9037E+00
  1.100  3.8161E+00  5.6285E-02 -1.2922E+01  9.991E-01  1.5924E+01  1.9566E+00
  1.200  3.8168E+00  5.9963E-02 -1.3583E+01  1.004E+00  1.5925E+01  2.0132E+00
  1.300  3.8137E+00  6.3641E-02 -1.4197E+01  1.009E+00  1.5854E+01  2.0734E+00
  1.400  3.8063E+00  6.7276E-02 -1.4764E+01  1.014E+00  1.5712E+01  2.1370E+00
  1.500  3.7940E+00  7.0803E-02 -1.5286E+01  1.020E+00  1.5501E+01  2.2039E+00
  1.600  3.7765E+00  7.4142E-02 -1.5763E+01  1.026E+00  1.5232E+01  2.2740E+00
  1.700  3.7534E+00  7.7203E-02 -1.6197E+01  1.032E+00  1.4919E+01  2.3472E+00
  1.800  3.7243E+00  7.9908E-02 -1.6586E+01  1.039E+00  1.4576E+01  2.4235E+00
  1.900  3.6889E+00  8.2166E-02 -1.6932E+01  1.045E+00  1.4222E+01  2.5030E+00
  2.000  3.6469E+00  8.3908E-02 -1.7233E+01  1.052E+00  1.3876E+01  2.5855E+00
  2.200  3.5424E+00  8.5600E-02 -1.7693E+01  1.063E+00  1.3287E+01  2.7606E+00
  2.400  3.3859E+00  8.6912E-02 -1.7828E+01  1.068E+00  1.2972E+01  2.9596E+00
  2.600  3.2433E+00  7.9169E-02 -1.7852E+01  1.220E+00  7.5063E+00  3.1564E+00
  2.800  3.2261E+00  6.3497E-02 -1.8717E+01  1.279E+00  6.1887E+00  3.3018E+00
